"Reference ID","Box Number","Site Name","Street","City","County","Program","Latitude","Longitude","All Programs for Site","Covenant","Underground Storage Tanks"
"7782","2011BAZ7297","WATKINS & MCDONALD","3277 W MAIN (same as 4000 FAIRVIEW PARCEL B)","BOISE","Ada","Underground Storage Tanks","43.619899","-116.231232","Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"7783","2011BAZ7299","WATTS FARMS INC/ K & J FARMS","3382 N 4500 E","MURTAUGH","Twin Falls","Underground Storage Tanks","42.47514","-114.15677","Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"5794","2011BAZ7300","WAYAN NO 51700","3121 HWY 34 (MP 93.56)","WAYAN","Caribou","Underground Storage Tanks","","","Underground Storage Tanks","","Underground Storage Tanks"
"9861","2011BAZ7301","WAYNE BOSH","161 3RD AVE W","TWIN FALLS","Twin Falls","Underground Storage Tanks","42.55478","-114.47888","Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"7784","2011BAZ7302","WAYNE GROFF/WEST ONE TRUST","2715 PALOUSE","BOISE","Ada","Underground Storage Tanks","43.58528","-116.21583","Underground Storage Tanks","","Underground Storage Tanks"
"5795","2011BAZ7303","WAYNE M CALL","RT 1 BOX 1446","BURLEY","Cassia","Underground Storage Tanks","","","Underground Storage Tanks","","Underground Storage Tanks"
"5796","2011BAZ7306","WAYNE SCHWENNE","RT 2 BOX 64","GENESEE","Latah","Underground Storage Tanks","","","Underground Storage Tanks","","Underground Storage Tanks"
"7785","2011BAZ7304","WAYNE S LANDON","1523 W 81 N","IDAHO FALLS","Bonneville","Underground Storage Tanks","43.57149","-112.06556","Underground Storage Tanks","","Underground Storage Tanks"
"7786","2011BAZ7305","WAYNE S WINTERS","RT 1 (PHYSICAL LOCATION UNKNOWN)","ASHTON","Fremont","Underground Storage Tanks","44.08137","-111.38015","Underground Storage Tanks","","Underground Storage Tanks"
"113551","2015BAZ136","W&D HUCKSTEP PROPERTY","21 YELLOW PINE RD","BOISE","Ada","Underground Storage Tanks","0","0","Underground Storage Tanks","","Underground Storage Tanks"
"5799","2011BAZ7309","WEBB BASIN DAIRY","HC 76 BOX 1051","AMERICAN FALLS","Power","Underground Storage Tanks","","","Underground Storage Tanks","","Underground Storage Tanks"
"9862","2011BAZ7311","WEBSTER PROPERTY","2112 E 6000 S","REXBURG","Madison","Underground Storage Tanks","43.74296","-111.73141","Underground Storage Tanks","","Underground Storage Tanks"
"9864","2011BAZ7313","WEEKS BROS INC","1000 N 1200 E","MINIDOKA","Minidoka","Underground Storage Tanks","42.76298","-113.43279","Underground Storage Tanks","","Underground Storage Tanks"
"9863","2011BAZ7312","WEE WILLIES","523 12TH AVE RD S","NAMPA","Canyon","Underground Storage Tanks","43.56356","-116.57326","Underground Storage Tanks","","Underground Storage Tanks"
"9865","2011BAZ7315","WEIPPE CARDLOCK","608 N MAIN ST","WEIPPE","Clearwater","Underground Storage Tanks","46.37857","-115.93696","Underground Storage Tanks","","Underground Storage Tanks"
"9866","2011BAZ7316","WEIPPE CENTRAL OFFICE (1390-BOI)","201 1ST ST S W","WEIPPE","Clearwater","Underground Storage Tanks","46.3759","-115.93578","Underground Storage Tanks","","Underground Storage Tanks"
"5802","2011BAZ7317","WEISENBURGER & SONS INC","3853 RAST RD","AMERICAN FALLS","Power","Underground Storage Tanks","42.805835","-113.052876","Underground Storage Tanks","","Underground Storage Tanks"
"9867","2011BAZ7318","WEISER AIR SERVICE","1364 HANSEN LN","WEISER","Washington","Underground Storage Tanks","44.20835","-116.96185","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"9868","2011BAZ7321","WEISER SD","925 PIONEER RD","WEISER","Washington","Underground Storage Tanks","44.25265","-116.98413","Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"7787","2011BAZ7322","WEISER SHELL","MAIN & STATE ST","WEISER","Washington","Underground Storage Tanks","44.24658","-116.9696","Underground Storage Tanks","","Underground Storage Tanks"
"7788","2011BAZ7323","WEISER STATION","FOOT OF STATE ST","WEISER","Washington","Underground Storage Tanks","44.24408","-116.97118","Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"7789","2011BAZ7324","WEISER SUPPLY","655 E MAIN ST","WEISER","Washington","Underground Storage Tanks","44.24558","-116.95866","Underground Storage Tanks","","Underground Storage Tanks"
"7790","2011BAZ7325","WEISER TOOL SHED","MP 516","WEISER","Washington","Underground Storage Tanks","44.24313","-116.96843","Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"5805","2011BAZ7326","WELCO OF IDAHO INC","OLD HWY 2","NAPLES","Boundary","Underground Storage Tanks","48.575012","-116.391424","General Remediation, Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"7791","2011BAZ7328","WELDON BRANCH","3521 N CRANE","MIDVALE","Washington","Underground Storage Tanks","44.41889","-116.50834","Underground Storage Tanks","","Underground Storage Tanks"
"9869","2011BAZ7329","WELL COME MART","800 N STATE ST","PRESTON","Franklin","Underground Storage Tanks","42.11022","-111.87642","Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"9870","2011BAZ7330","WELL LIFE PHARMACY","6603 MAIN","BONNERS FERRY","Boundary","Underground Storage Tanks","48.68086","-116.32534","Underground Storage Tanks","","Underground Storage Tanks"
"7792","2011BAZ7331","WELL NO 9","MIDDLETON & PISCES DR","NAMPA","Canyon","Underground Storage Tanks","43.60039","-116.61147","Underground Storage Tanks","","Underground Storage Tanks"
"7793","2011BAZ7332","WELLS FARGO","3033 ELDER ST","BOISE","Ada","Underground Storage Tanks","43.57249","-116.22016","Underground Storage Tanks","","Underground Storage Tanks"
"5807","2011BAZ7333","WELLS FARGO BANK","127 N STATE ST","RIGBY","Jefferson","Underground Storage Tanks","43.672889","-111.915448","Underground Storage Tanks","","Underground Storage Tanks"
"7794","2011BAZ7338","WES KARLSON TEXACO","905 OVERLAND AVE","BURLEY","Cassia","Underground Storage Tanks","42.54173","-113.79311","Underground Storage Tanks","","Underground Storage Tanks"
"7795","2011BAZ7348","WESTAN FARMS PARTNERSHIP","4448 ST HWY 37","ROCKLAND","Power","Underground Storage Tanks","42.55243","-112.86945","Underground Storage Tanks","","Underground Storage Tanks"
"9871","2011BAZ7340","WEST BOISE TREATMENT PLANT","11818 JOPLIN RD","BOISE","Ada","Underground Storage Tanks","43.6667","-116.32944","Underground Storage Tanks","","Underground Storage Tanks"
"5826","2011BAZ7359","WESTERGARD","210 INDUSTRIAL LN","POCATELLO","Bannock","Underground Storage Tanks","42.903526","-112.452758","Underground Storage Tanks","","Underground Storage Tanks"
"7796","2011BAZ7360","WESTERGUARD TRANSFER & STORAGE","765 LINDSAY BLVD","IDAHO FALLS","Bonneville","Underground Storage Tanks","43.50015","-112.04839","Underground Storage Tanks","","Underground Storage Tanks"
"7797","2011BAZ7361","WESTERN AIRCRAFT APOLLO","2827 APOLLO","BOISE","Ada","Underground Storage Tanks","43.56846","-116.21651","Underground Storage Tanks","","Underground Storage Tanks"
"9876","2011BAZ7362","WESTERN AIRCRAFT MAINTENANCE","4300 S KENNEDY ST (4444 AERONCA ST)","BOISE","Ada","Underground Storage Tanks","43.56329","-116.23684","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"7798","2011BAZ7367","WESTERN CONSTRUCTION INC","10139 S FEDERAL WAY","BOISE","Ada","Underground Storage Tanks","43.50959","-116.14297","Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"9877","2011BAZ7369","WESTERN DAIRYMAN COOP INC","115 E PLYMOUTH","CALDWELL","Canyon","Underground Storage Tanks","43.68251","-116.67928","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"9878","2011BAZ7372","WESTERN FARM SERVICE BANCROFT","394 E CENTER AVE (FORMERLY 410 E CENTER)","BANCROFT","Caribou","Underground Storage Tanks","42.7182","-111.87997","RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"5834","2011BAZ7373","WESTERN FARM SERVICE CRAIGMONT","FLORENCE & RANSDELL RD","CRAIGMONT","Lewis","Underground Storage Tanks","46.541146","-116.463065","RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"5835","2011BAZ7374","WESTERN FARM SERVICE CULDESAC","HWY 95","CULDESAC","Nez Perce","Underground Storage Tanks","46.373607","-116.684898","RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"13980","2011BAZ7377","WESTERN FARM SERVICE INC","2144 W 65 E  (AKA S YELLOWSTONE HWY)","IDAHO FALLS","Bonneville","Underground Storage Tanks","43.441","-112.076","Underground Storage Tanks","","Underground Storage Tanks"
"13982","2011BAZ7380","WESTERN FARM SERVICE INC","220 SPRUCE","PARKER","Fremont","Underground Storage Tanks","43.95898","-111.76337","Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"5838","2011BAZ7379","WESTERN FARM SERVICE INC","GOLDEN VALLEY RD","OAKLEY","Cassia","Underground Storage Tanks","42.538709","-114.364804","Underground Storage Tanks","","Underground Storage Tanks"
"13981","2011BAZ7378","WESTERN FARM SERVICE INC KIMBERLY HWY 30","603 W HWY 30","KIMBERLEY","Twin Falls","Underground Storage Tanks","42.535556","-114.358953","General Remediation, RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"7801","2011BAZ7383","WESTERN FARM SERVICE INC KIMBERLY TYLER","121 TYLER ST E","KIMBERLEY","Twin Falls","Underground Storage Tanks","42.53707","-114.36455","RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"7800","2011BAZ7381","WESTERN FARM SERVICE JEROME","S LINCOLN AVE","JEROME","Jerome","Underground Storage Tanks","42.68922","-114.51075","RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"5846","2011BAZ7390","WESTERN FARM SERVICE PAUL","E IDAHO ST","PAUL","Minidoka","Underground Storage Tanks","42.608269","-113.770882","General Remediation, RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"5847","2011BAZ7391","WESTERN FARM SERVICE REUBENS","RFD 1 (RT 1)","REUBENS","Lewis","Underground Storage Tanks","","","RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"9882","2011BAZ7392","WESTERN FARM SERVICE RUPERT","200 W 75 S (INDUSTRIAL PARK)","RUPERT","Minidoka","Underground Storage Tanks","42.60919","-113.70524","General Remediation, RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"7874","2011BAZ7394","WESTERN FARM SERVICE WENDELL","S IDAHO ST","WENDELL","Gooding","Underground Storage Tanks","42.76941","-114.70355","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"7874","2011BAZ7394","WESTERN FARM SERVICE WENDELL","S IDAHO ST","WENDELL","Gooding","Underground Storage Tanks","42.76941","-114.70355","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"7802","2011BAZ7396","WESTERN FLOORS","3020 MAIN","LEWISTON","Nez Perce","Underground Storage Tanks","46.41785","-116.98955","Underground Storage Tanks","","Underground Storage Tanks"
"5852","2011BAZ7399","WESTERN IDAHO FAIRGROUNDS","5610 GLENWOOD","GARDEN CITY","Ada","Underground Storage Tanks","43.650005","-116.272594","RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"7803","2011BAZ7401","WESTERN MUSIC","259 3RD AVE E","TWIN FALLS","Twin Falls","Underground Storage Tanks","42.55555","-114.4658","Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"7804","2011BAZ7406","WESTERN REG COMP SUPPORT/FBI DATA CENTER","3975 POLELINE RD","POCATELLO","Bannock","Underground Storage Tanks","42.90337","-112.46396","Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"9883","2011BAZ7407","WESTERN SEEDS","1531 HWY 30","HEYBURN","Minidoka","Underground Storage Tanks","42.55572","-113.75438","Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"7805","2011BAZ7409","WESTERN STATES BUS SERVICE INC","2134 HIGHLAND AVE E","TWIN FALLS","Twin Falls","Underground Storage Tanks","42.54482","-114.44226","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"9884","2011BAZ7410","WESTERN STATES EQUIPMENT FAIRVIEW AVE","4009 W FAIRVIEW AVE","BOISE","Ada","Underground Storage Tanks","43.6189","-116.23073","RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"5859","2011BAZ7411","WESTERN STATES EQUIPMENT IDAHO FALLS","1200 FOOTE DR","IDAHO FALLS","Bonneville","Underground Storage Tanks","43.506505","-112.057995","RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"7806","2011BAZ7413","WESTERN STATES EQUIPMENT MERIDIAN","500 E OVERLAND RD","MERIDIAN","Ada","Underground Storage Tanks","43.59135","-116.3856","RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"7807","2011BAZ7414","WESTERN STATES EQUIPMENT OVERLAND RD","7920 W OVERLAND RD","BOISE","Ada","Underground Storage Tanks","43.592098","-116.28013","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"7808","2011BAZ7415","WESTERN STATES EQUIPMENT POCATELLO","2405 GARRETT WAY (2405 HWY 30 W)","POCATELLO","Bannock","Underground Storage Tanks","42.883008","-112.467959","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"13984","2011BAZ7416","WESTERN STATES EQUIPMENT TWIN FALLS","3085 E KIMBERLY RD","TWIN FALLS","Twin Falls","Underground Storage Tanks","42.548441","-114.418981","RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"7809","2011BAZ7418","WESTERN STEEL MFG","2969 HARVARD ST","BOISE","Ada","Underground Storage Tanks","43.55689","-116.21946","Underground Storage Tanks","","Underground Storage Tanks"
"7810","2011BAZ7422","WESTERN TRANSPORT LLC","4188 E CHILCO RD","ATHOL","Kootenai","Underground Storage Tanks","47.86028","-116.75537","Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"9885","2011BAZ7424","WESTERN WHOLESALE SUPPLY","3820 S YELLOWSTONE HWY","IDAHO FALLS","Bonneville","Underground Storage Tanks","43.46379","-112.06029","Underground Storage Tanks","","Underground Storage Tanks"
"7811","2011BAZ7425","WESTERN WHOLESALE TRANSPORT","3916 W 65 S","IDAHO FALLS","Bonneville","Underground Storage Tanks","43.44041","-112.111","Underground Storage Tanks","","Underground Storage Tanks"
"9872","2011BAZ7341","WEST JEFFERSON SD","1272 E 1500 N","TERRETON","Jefferson","Underground Storage Tanks","43.84087","-112.43955","Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"9886","2011BAZ7428","WESTLAND MOTOR CO","601 MAIN AVE E","TWIN FALLS","Twin Falls","Underground Storage Tanks","42.55123","-114.46363","RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"5813","2011BAZ7342","WEST MAGIC RAINBOW LODGE","COTTONWOOD RD","SHOSHONE","Lincoln","Underground Storage Tanks","","","Underground Storage Tanks","","Underground Storage Tanks"
"5814","2011BAZ7343","WEST MAGIC RESERVOIR","COTTONWOOD RD","SHOSHONE","Lincoln","Underground Storage Tanks","","","Underground Storage Tanks","","Underground Storage Tanks"
"9887","2011BAZ7429","WESTMOND STORE & DELI","7010 WESTMOND RD","SAGLE","Bonner","Underground Storage Tanks","48.139","-116.59958","Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"9873","2011BAZ7344","WEST MOTOR CO INC","296 N STATE ST","PRESTON","Franklin","Underground Storage Tanks","42.10231","-111.87648","Leaking Underground Storage Tanks, Underground Storage Tanks","","Underground Storage Tanks"
"9874","2011BAZ7345","WEST MOUNTAIN LODGE","654 W MOUNTAIN RD","CASCADE","Valley","Underground Storage Tanks","44.49901","-116.09278","Underground Storage Tanks","","Underground Storage Tanks"
"7812","2011BAZ7430","WESTON STATION","1ST S & WESTSIDE HWY","WESTON","Franklin","Underground Storage Tanks","42.03815","-111.96433","Underground Storage Tanks","","Underground Storage Tanks"
"7813","2011BAZ7432","WESTPOINT TRANSPORTATION INC","300 N ORCHARD","BOISE","Ada","Underground Storage Tanks","43.607416","-116.242933","RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
"112861","2015BAZ101","WESTSIDE DEVELOPMENT","SUNSET STRIP","MOUNTAIN HOME","Elmore","Underground Storage Tanks","0","0","Underground Storage Tanks","","Underground Storage Tanks"
"7814","2011BAZ7437","WESTSIDE RESORT","HAUSER LAKE","POST FALLS","Kootenai","Underground Storage Tanks","47.77177","-117.02765","Underground Storage Tanks","","Underground Storage Tanks"
"9875","2011BAZ7347","WEST VALLEY MEDICAL CTR","1717 ARLINGTON","CALDWELL","Canyon","Underground Storage Tanks","43.654402","-116.694096","RCRA Hazardous Waste Site, Underground Storage Tanks","","Underground Storage Tanks"
